Date,AAPL,ADBE,AMZN,CSCO,DIS,GOOGL,JPM,KO,META,MRK,MSFT,NFLX,NKE,NVDA,PFE,PYPL,T,TSLA,UNH,V
2021-03-01,124.70413970947266,469.57000732421875,157.3070068359375,39.94425964355469,191.78285217285156,102.77416229248047,133.1321258544922,43.232906341552734,263.28692626953125,59.43102264404297,228.30345153808594,550.6400146484375,129.26449584960938,13.803701400756836,27.15530014038086,273.6300048828125,15.515375137329102,239.47666931152344,310.53338623046875,209.65414428710938
2021-03-02,122.09860229492188,466.5899963378906,154.72650146484375,39.5963134765625,190.75990295410156,102.51692962646484,132.6986846923828,43.40617370605469,257.4131164550781,59.81695556640625,225.34536743164062,547.8200073242188,128.67282104492188,13.369399070739746,27.010210037231445,269.19000244140625,15.587181091308594,228.81333923339844,310.52410888671875,208.82183837890625
2021-03-03,119.11248016357422,448.45001220703125,150.25,39.2570686340332,189.10743713378906,99.88160705566406,135.2640380859375,43.30221939086914,253.84512329101562,60.186439514160156,219.26536560058594,520.7000122070312,126.0809555053711,12.769553184509277,27.719524383544922,255.05999755859375,15.863354682922363,217.73333740234375,308.88165283203125,207.93148803710938
2021-03-04,117.22911071777344,439.05999755859375,148.8784942626953,38.76124954223633,184.94679260253906,100.9999008178711,133.1851806640625,43.26755905151367,256.0614929199219,59.258602142333984,218.4656219482422,511.2900085449219,123.99620056152344,12.336247444152832,27.566373825073242,239.07000732421875,15.973824501037598,207.14666748046875,309.7539978027344,204.68930053710938
2021-03-05,118.48795318603516,440.8299865722656,150.0229949951172,40.231327056884766,186.8746795654297,104.13526153564453,133.49484252929688,44.004005432128906,262.6607971191406,60.046852111816406,223.15817260742188,516.3900146484375,125.22643280029297,12.42724609375,27.719524383544922,239.0500030517578,16.360462188720703,199.31666564941406,322.0862121582031,208.4734344482422
2021-03-08,113.55013275146484,421.20001220703125,147.59750366210938,41.32735824584961,198.59921264648438,99.68745422363281,135.2640380859375,44.74042510986328,253.74571228027344,60.900794982910156,219.10159301757812,493.3299865722656,126.36267852783203,11.561382293701172,27.68728256225586,226.08999633789062,16.56483268737793,187.6666717529297,324.9349670410156,213.17694091796875
2021-03-09,118.16590881347656,439.17999267578125,153.1425018310547,41.65790939331055,191.32054138183594,101.31919860839844,134.3086700439453,44.064632415771484,264.1117858886719,60.87615966796875,225.25865173339844,506.44000244140625,127.66797637939453,12.490145683288574,27.767881393432617,241.75999450683594,16.371511459350586,224.52667236328125,326.61456298828125,213.2639923095703
2021-03-10,117.08271789550781,437.010009765625,152.8820037841797,42.005855560302734,191.86154174804688,101.11212921142578,137.2278289794922,44.56714630126953,263.2769775390625,61.38524627685547,223.94822692871094,504.5400085449219,129.20806884765625,12.43826961517334,28.15477752685547,242.07000732421875,16.56483268737793,222.68666076660156,324.4060363769531,215.98353576660156
2021-03-11,119.01490783691406,451.05999755859375,155.67950439453125,42.44948196411133,193.52381896972656,104.30757904052734,136.51132202148438,44.08197021484375,272.2019958496094,61.27850341796875,228.486572265625,523.0599975585938,132.58877563476562,12.962255477905273,27.97745132446289,253.8300018310547,16.3162784576416,233.1999969482422,327.65380859375,218.86756896972656
2021-03-12,118.10736846923828,444.29998779296875,154.47450256347656,42.46687316894531,193.92710876464844,101.79788970947266,138.13015747070312,43.99461364746094,266.7555236816406,61.79204559326172,227.1568603515625,518.02001953125,131.89381408691406,12.825089454650879,28.162841796875,250.35000610351562,16.465412139892578,231.2433319091797,331.5370178222656,217.13523864746094
2021-03-15,120.99588775634766,447.5899963378906,154.08399963378906,42.980098724365234,193.5336456298828,102.01836395263672,137.44012451171875,44.57992172241211,272.0727233886719,63.1422004699707,226.25115966796875,520.25,136.1103515625,13.159530639648438,28.541677474975586,249.97999572753906,16.531688690185547,235.97999572753906,329.5442199707031,216.08033752441406
2021-03-16,122.53773498535156,450.5400085449219,154.59300231933594,43.20626449584961,191.0549774169922,103.48078155517578,135.7947540283203,44.74589920043945,277.56884765625,63.622615814208984,229.04544067382812,524.030029296875,135.83799743652344,13.259291648864746,28.88021469116211,249.30999755859375,16.56483268737793,225.6266632080078,330.2147216796875,217.4642791748047
2021-03-17,121.74729919433594,451.010009765625,156.7864990234375,42.988800048828125,192.03857421875,103.39785766601562,137.19244384765625,44.76337814331055,282.2698974609375,64.02848815917969,228.3998260498047,524.4400024414062,135.9976348876953,13.30916976928711,28.847972869873047,251.47000122070312,16.6532039642334,233.93666076660156,327.9611511230469,215.83837890625
2021-03-18,117.61944580078125,439.17999267578125,151.39950561523438,42.44948196411133,189.1271209716797,100.37470245361328,139.45701599121094,44.17806625366211,276.91290283203125,64.00363159179688,222.3101806640625,504.7900085449219,134.44813537597656,12.691906929016113,28.83185386657715,238.41000366210938,16.575876235961914,217.72000122070312,337.1523742675781,213.55441284179688
2021-03-19,117.09248352050781,441.5,153.7480010986328,42.60606002807617,188.00579833984375,100.6537857055664,137.23670959472656,44.38772964477539,288.33251953125,64.20243835449219,221.95370483398438,512.1799926757812,129.11419677734375,12.814862251281738,28.638397216796875,241.27999877929688,16.437793731689453,218.2899932861328,340.4396057128906,200.23745727539062
2021-03-22,120.4103775024414,452.4100036621094,155.5435028076172,43.75428771972656,189.69760131835938,100.83899688720703,133.54791259765625,44.553707122802734,291.7414855957031,64.20243835449219,227.38815307617188,523.1099853515625,129.8466339111328,13.154542922973633,29.01723861694336,244.38499450683594,16.56483268737793,223.3333282470703,341.6315612792969,201.30206298828125
2021-03-23,119.58091735839844,460.20001220703125,156.875,43.50202178955078,185.63531494140625,101.36734771728516,132.21217346191406,44.89441680908203,288.8493347167969,63.17534637451172,228.920166015625,535.0900268554688,128.76670837402344,13.039321899414062,28.501373291015625,243.77000427246094,16.570356369018555,220.72000122070312,343.1587829589844,201.44725036621094
2021-03-24,117.1900634765625,451.510009765625,154.35350036621094,43.188873291015625,181.69107055664062,100.93037414550781,133.23828125,45.00798034667969,280.4113464355469,63.15047836303711,226.87744140625,520.8099975585938,125.04798126220703,12.61259937286377,28.702880859375,234.27000427246094,16.56483268737793,210.08999633789062,345.1144104003906,201.36978149414062
2021-03-25,117.67801666259766,450.989990234375,152.31300354003906,43.93695068359375,183.8451690673828,100.9269027709961,134.94557189941406,45.444786071777344,277.0321350097656,63.009681701660156,223.87112426757812,502.8599853515625,120.80332946777344,12.505108833312988,28.751243591308594,234.24000549316406,16.614543914794922,213.4633331298828,345.5706481933594,201.27297973632812
2021-03-26,118.28303527832031,469.0899963378906,152.60150146484375,45.7288818359375,182.8714141845703,100.54305267333984,137.19244384765625,46.33586120605469,281.2859802246094,64.1030502319336,227.86026000976562,508.04998779296875,124.8883056640625,12.808378219604492,29.218748092651367,241.02999877929688,16.741580963134766,206.23666381835938,350.59002685546875,206.65399169921875
2021-03-29,118.45866394042969,469.32000732421875,153.7864990234375,45.685386657714844,181.81893920898438,101.58882904052734,135.06056213378906,47.04347229003906,289.0382080078125,64.85680389404297,226.66542053222656,513.9500122070312,125.35785675048828,12.917116165161133,29.516979217529297,235.6699981689453,16.879671096801758,203.76333618164062,352.9926452636719,207.60240173339844
2021-03-30,117.0046615600586,465.4599914550781,152.76449584960938,45.03297805786133,182.48780822753906,101.62259674072266,136.65281677246094,46.431949615478516,286.2354431152344,63.74686050415039,223.3990020751953,513.3900146484375,124.85074615478516,12.840799331665039,29.10590171813965,236.5399932861328,16.97356605529785,211.8733367919922,347.87078857421875,205.07643127441406
2021-03-31,119.20033264160156,475.3699951171875,154.70399475097656,44.98079299926758,181.49435424804688,102.41960144042969,134.66249084472656,46.047569274902344,292.7254638671875,63.85452651977539,227.1761474609375,521.6599731445312,124.79443359375,13.316152572631836,29.202627182006836,242.83999633789062,16.719484329223633,222.64332580566406,346.48333740234375,204.9119110107422
2021-04-01,120.02979278564453,483.3399963378906,158.0500030517578,45.215660095214844,185.87139892578125,105.75956726074219,135.97174072265625,45.87284851074219,296.83013916015625,63.85452651977539,233.51629638671875,539.4199829101562,124.45632934570312,13.778538703918457,29.25904655456543,247.5399932861328,16.829959869384766,220.5833282470703,341.82720947265625,209.87673950195312
2021-04-05,122.8597640991211,491.6199951171875,161.3365020751953,45.916542053222656,185.40908813476562,110.1880111694336,136.69244384765625,46.13493347167969,307.017333984375,63.779998779296875,239.99134826660156,540.6699829101562,126.88855743408203,13.95386791229248,29.2429256439209,251.02000427246094,16.9625186920166,230.35000610351562,344.7232666015625,211.9865264892578
2021-04-06,123.16227722167969,491.3399963378906,161.1909942626953,45.583621978759766,186.6189422607422,109.70632934570312,135.73143005371094,46.46689987182617,304.3835754394531,62.777748107910156,238.8254852294922,544.530029296875,128.80430603027344,13.828167915344238,29.057538986206055,253.19000244140625,17.111652374267578,230.5399932861328,339.31280517578125,211.60910034179688
2021-04-07,124.81147003173828,493.4100036621094,163.96949768066406,45.355831146240234,184.48451232910156,111.18464660644531,137.8580780029297,46.5455207824707,311.1717529296875,63.05108642578125,240.7910919189453,546.989990234375,128.2220458984375,14.109488487243652,28.944700241088867,255.60000610351562,17.084033966064453,223.6566619873047,340.4955139160156,212.20913696289062
2021-04-08,127.21209716796875,499.8399963378906,164.96499633789062,45.478492736816406,184.2484588623047,111.750732421875,138.02720642089844,46.40574645996094,311.10211181640625,62.52924728393555,244.0189971923828,554.5800170898438,125.53627014160156,14.282572746276855,28.984989166259766,264.5,16.947593688964844,227.93333435058594,339.797119140625,213.59307861328125
2021-04-09,129.78839111328125,504.0400085449219,168.61000061035156,45.636192321777344,184.80909729003906,112.75581359863281,139.059326171875,46.458168029785156,310.5455627441406,63.208473205566406,246.5242156982422,555.3099975585938,127.19847106933594,14.365375518798828,29.500856399536133,266.7699890136719,16.970195770263672,225.67333984375,350.42242431640625,215.35450744628906
2021-04-12,128.07080078125,506.0299987792969,168.96949768066406,45.18061828613281,183.43203735351562,111.46224212646484,138.7656707763672,46.60667419433594,309.6312255859375,63.1339225769043,246.58201599121094,552.780029296875,128.3159942626953,15.172429084777832,29.799083709716797,269.0299987792969,16.92500114440918,233.9933319091797,350.40380859375,214.3382568359375
2021-04-13,131.18377685546875,514.8599853515625,170.0,45.259464263916016,182.44847106933594,111.9493637084961,137.1106414794922,46.37954330444336,307.86212158203125,63.30786895751953,249.06796264648438,553.72998046875,125.40477752685547,15.641798973083496,29.952239990234375,275.42999267578125,16.738574981689453,254.10667419433594,348.7462158203125,213.90277099609375
2021-04-14,128.84173583984375,510.6300048828125,166.64999389648438,45.00538635253906,184.38616943359375,111.32766723632812,134.54800415039062,46.37080383300781,300.96466064453125,63.28300857543945,246.27366638183594,540.02001953125,124.2027816772461,15.240267753601074,29.960294723510742,267.2099914550781,16.795068740844727,244.07666015625,349.79852294921875,214.8318634033203
2021-04-15,131.25205993652344,523.25,168.95449829101562,45.241943359375,182.88124084472656,113.47981262207031,135.4022216796875,46.58920669555664,305.9340515136719,63.49837112426758,250.04115295410156,549.219970703125,125.52690124511719,16.098445892333984,30.306896209716797,274.0,16.806367874145508,246.28334045410156,363.1896667480469,218.9933624267578
2021-04-16,130.9202880859375,525.0800170898438,169.9720001220703,46.25822830200195,184.18942260742188,113.35566711425781,136.40769958496094,46.89496612548828,304.3040466308594,64.16929626464844,251.23597717285156,546.5399780273438,126.12789916992188,15.874239921569824,31.0887451171875,269.8699951171875,16.919349670410156,246.5933380126953,364.1208801269531,219.11920166015625
2021-04-19,131.58384704589844,516.1699829101562,168.60049438476562,46.30202865600586,184.3566436767578,113.70377349853516,135.829345703125,47.17451858520508,300.3881530761719,64.3266830444336,249.30886840820312,554.4400024414062,124.493896484375,15.324811935424805,31.378917694091797,267.9100036621094,16.94194984436035,238.2100067138672,363.0312805175781,218.51918029785156
2021-04-20,129.8956756591797,514.2100219726562,166.7344970703125,45.373355865478516,179.792724609375,113.16995239257812,132.82180786132812,47.32303237915039,300.795654296875,65.0804672241211,248.84637451171875,549.5700073242188,119.36654663085938,15.134771347045898,31.459524154663086,264.42999267578125,16.885454177856445,239.663330078125,369.2612609863281,216.08998107910156
2021-04-21,130.27621459960938,512.3400268554688,168.1009979248047,45.49600601196289,180.10748291015625,113.1371841430664,133.95184326171875,47.707420349121094,299.6228942871094,65.62712860107422,251.081787109375,508.8999938964844,121.98657989501953,15.323565483093262,31.862537384033203,264.8900146484375,17.009735107421875,248.0399932861328,371.384521484375,220.12571716308594
2021-04-22,128.75390625,507.2900085449219,165.45199584960938,45.11928176879883,179.76319885253906,111.85453796386719,131.1311492919922,47.55890655517578,294.7032775878906,64.57518005371094,247.79608154296875,508.7799987792969,121.31043243408203,14.814541816711426,31.14516830444336,262.2699890136719,17.715885162353516,239.89666748046875,369.2705078125,220.2418670654297
2021-04-23,131.0764617919922,515.8400268554688,167.04400634765625,45.478492736816406,180.01895141601562,114.20879364013672,133.6404266357422,47.58510971069336,299.2850036621094,64.5089111328125,251.6310577392578,505.54998779296875,122.2588882446289,15.228544235229492,31.161283493041992,266.0299987792969,17.738483428955078,243.13333129882812,372.7812805175781,222.5936279296875
2021-04-26,131.46678161621094,515.7000122070312,170.4499969482422,45.241943359375,181.2484588623047,114.70536804199219,133.9696044921875,46.87748718261719,301.183349609375,64.21900939941406,252.0164337158203,510.29998779296875,123.5830078125,15.440781593322754,31.177412033081055,271.7200012207031,17.461673736572266,246.06666564941406,368.6373596191406,222.92263793945312
2021-04-27,131.14474487304688,517.3200073242188,170.8715057373047,45.00538635253906,181.61239624023438,113.76435852050781,134.58360290527344,46.80760192871094,301.71002197265625,64.07819366455078,252.42115783691406,505.54998779296875,124.0619125366211,15.34476375579834,30.992019653320312,268.82000732421875,17.38258171081543,234.913330078125,367.37091064453125,222.50648498535156
2021-04-28,130.3543243408203,515.47998046875,172.9250030517578,44.777610778808594,180.38287353515625,117.14404296875,135.45559692382812,46.816341400146484,305.21844482421875,63.85452651977539,245.28121948242188,506.5199890136719,122.74722290039062,15.240017890930176,31.282197952270508,271.0899963378906,17.48992347717285,231.46665954589844,367.4547424316406,225.93252563476562
2021-04-29,130.2567596435547,516.0900268554688,173.5655059814453,45.084251403808594,182.29107666015625,118.81849670410156,138.08944702148438,47.40165328979492,327.4910888671875,61.02998733520508,243.30596923828125,509.0,125.14186096191406,15.287899017333984,31.112918853759766,267.8500061035156,17.70458984375,225.6666717529297,373.93597412109375,229.2327117919922
2021-04-30,128.2855224609375,508.3399963378906,173.37100219726562,44.60239028930664,182.96975708007812,116.86894226074219,136.86151123046875,47.157047271728516,323.0882568359375,61.7092170715332,242.98797607421875,513.469970703125,124.54085540771484,14.973409652709961,31.15323257446289,262.2900085449219,17.744129180908203,236.47999572753906,371.3751525878906,226.0389404296875
2021-05-03,129.33941650390625,503.4599914550781,169.32449340820312,44.830169677734375,182.46812438964844,116.35150909423828,136.46109008789062,47.593849182128906,320.6035461425781,62.93510818481445,242.67965698242188,509.1099853515625,124.92585754394531,14.80107307434082,32.10435104370117,259.0899963378906,17.79497718811035,228.3000030517578,377.9869079589844,225.11953735351562
2021-05-04,124.7626724243164,490.70001220703125,165.593505859375,44.42716979980469,181.22879028320312,114.55142974853516,138.3475341796875,47.29682159423828,316.4093933105469,62.943416595458984,238.75799560546875,503.17999267578125,123.53605651855469,14.316740036010742,32.201072692871094,250.16000366210938,18.088733673095703,224.53334045410156,383.05279541015625,224.5582275390625
