Date,AAPL,ABT,ADBE,AMGN,AMZN,BA,BKNG,BLK,BMY,CAT,COST,CRM,CSCO,CVX,DHR,DIS,FIS,GE,GILD,GOOGL,HON,IBM,INTC,JPM,KO,LIN,LMT,MCD,MDT,META,MMM,MRK,MSFT,NFLX,NKE,NVDA,ORCL,PEP,PFE,PYPL,QCOM,SAP,SBUX,SPGI,T,TSLA,TXN,UNH,V,WMT,ZTS
2014-04-17,284334400,9824900,3745800,3237500,85984000,3449400,1059700,1011700,6670700,3556800,1659000,3817000.0,47813400,8604900,11602412,7627700,1408800.0,14535109,17546400,112294000.0,4123794,11767082,38108500,17955400,18547100,876500,1544900,4545200,6056000,88040000.0,3164138,11804358,36688400,32116000.0,9041600,153532000,14644100,11168400,27969787,,10566100,1594100,9245800,1435400,33512823,88902000.0,6542500,13422900,13364000.0,20894100,3425800.0
2014-04-21,182548800,6920300,2077300,2657900,59988000,2368500,572100,651400,5414400,3821400,1826800,3009500.0,38795200,6351100,8667663,7080300,702100.0,5243950,17973500,48502000.0,2777202,5669006,20398600,12384800,12630900,1208200,1303700,6357000,3844000,60364000.0,2130196,6530088,22221200,47892600.0,6811800,117004000,8593600,4889800,31972985,,5963900,557700,6095600,1043700,24833606,78873000.0,3000900,6912500,10012400.0,13785300,4437500.0
2014-04-22,202563200,6220000,3854900,4277500,74232000,5015600,669800,581900,7609300,4528500,2315100,4662900.0,28725000,5849200,6387560,5876000,1011100.0,5800097,29207300,46622000.0,3002928,4057016,29601600,16257600,17404900,1532100,2674100,8934300,4161700,60631000.0,2693990,14642866,27056700,64702400.0,5122200,255120000,10396100,4483300,27377439,,8098800,848000,8862600,859000,42369324,147070500.0,4981400,6199400,9840000.0,19396500,8353800.0
2014-04-23,394940000,3557500,2863700,10965800,72092000,7121600,581900,485100,6516400,6427400,1991200,4229200.0,29972800,5596300,4749457,4148600,2126100.0,6169533,35411800,39114000.0,3623044,4954274,25574300,11379000,12072500,1286200,2862400,4179100,3521100,95908700.0,3405610,8107433,24602800,40285000.0,4719400,261580000,10048500,4805300,21599833,,13593900,533000,8881600,578800,78961639,109434000.0,5865900,4645700,8819600.0,17418600,3803300.0
2014-04-24,759911600,4421300,3961200,6112300,185874000,4177000,611300,545100,5500000,8849200,1939300,6003000.0,33976700,5185300,4148820,4632700,1598500.0,5337180,22098100,41348000.0,2971041,4609827,25432800,15360600,11392600,1227800,1398300,4764900,3387900,138769000.0,3405969,7037110,42381600,30639000.0,6784600,391492000,13966400,3749700,26311845,,22779700,1144800,15577000,869200,48484748,82428000.0,13421500,4604900,13547200.0,13042500,4412100.0
2014-04-25,390275200,4232000,4288500,4512500,323604000,2978500,1395900,394100,5581600,5731800,1721200,5321300.0,25087300,5776300,3614539,6193300,758200.0,7042387,22726800,47400000.0,3115686,4049066,33614400,15937700,16811400,888500,1803400,5047100,3141200,92502000.0,2503348,6526630,56876800,33071500.0,6481200,313600000,11647800,3749300,19677653,,10507700,908400,18111400,1277500,29107743,104950500.0,12403800,5416200,38239200.0,16177800,4857700.0
2014-04-28,669485600,4433600,4375800,6113900,289596000,4354600,1538900,807600,7700900,4036200,3018800,17648300.0,36817100,7687800,7008581,7522700,962300.0,7212822,22497800,75056000.0,2944294,5897662,33472800,21394100,20736700,1217400,1352700,7444500,5156300,107758000.0,2684183,17807826,50610200,47123300.0,11446800,226788000,20141200,5978500,75278366,,12603300,1153400,10733600,914000,39225354,105630000.0,13496500,5346800,24263200.0,28796100,3704400.0
2014-04-29,337377600,4415600,3531600,4116200,130186000,3344100,788000,492300,12541100,4975800,1580300,10347900.0,14582400,6666800,6176735,4608700,1579000.0,5774974,15865700,50704000.0,2730211,4839110,22146000,13453400,18928400,1014100,1225900,6626100,2747600,75557000.0,2177796,14317252,29636200,23132900.0,6236000,171300000,14996300,4869100,41800691,,8034000,761400,9827200,1116300,27449036,86686500.0,7783900,4813200,12760000.0,14087100,2531700.0
2014-04-30,456640800,5339700,3722100,4464900,81772000,2773000,621700,423000,10277000,5199300,1633800,6857500.0,23979300,6123500,4931866,6550200,1904700.0,6085651,20165300,40770000.0,3592416,4400313,25863900,14388100,12362000,1860000,1615800,4519800,3143100,76093000.0,3473184,14211299,35458700,23618700.0,6173800,305740000,16480900,4387500,38507363,,9443100,1104100,7282400,1653300,29860569,66609000.0,9909700,6435900,12145600.0,18335100,4116100.0
2014-05-01,244048000,3652400,2839300,3642700,86572000,2804100,929400,588700,8886400,2970800,1168000,6405200.0,17463700,6379600,5368544,6486800,1843700.0,5379246,15970200,40086000.0,2624900,3843004,19755200,12744600,15385800,902500,1301700,3531400,3765600,82429000.0,4780890,12287276,28787400,37001300.0,4818200,198104000,13945500,3848700,43749221,,7017800,492700,7918400,2456400,36856718,81598500.0,9211400,4598000,14273200.0,15294000,3207000.0
2014-05-02,191514400,4774500,2365300,4319200,79902000,3762900,692400,605300,8288300,2677000,1321100,6515700.0,18757000,5406100,3906749,7599300,1565700.0,4898030,16772700,35616000.0,2968209,3190195,24235200,15153800,14197000,787600,1133100,4934000,4189200,54189000.0,6887166,12659106,43416600,26194700.0,4048000,156376000,10710100,3438000,43960759,,6063000,864100,8306400,1716500,21109062,61302000.0,6002400,3794700,10908800.0,16860000,3042100.0
2014-05-05,287067200,7593500,2070200,2544500,50398000,4026500,493600,509600,5823000,3166400,1398000,7025800.0,17859200,4224400,2888031,5669800,1192600.0,3461621,14085700,24568000.0,3372459,2324317,20738900,25232300,10163500,806100,945500,3483500,3979300,46057000.0,3242236,8525480,22460900,20330800.0,4655600,239260000,13722700,2989800,57867340,,7525600,846500,5486400,1865800,21102839,77205000.0,3970900,4476100,13792800.0,13773000,4425200.0
2014-05-06,374564400,4776500,3913200,3760900,93646000,4032000,600600,591400,10593200,2836300,1945300,6947000.0,21815200,5600000,3036368,10696500,1259000.0,5223688,10990500,36700000.0,2697800,3335380,21818000,25327400,9359900,847100,1026600,3075100,3878100,55901000.0,2750441,14502538,27112400,22722700.0,4585200,416188000,12647500,3141100,57674669,,8169500,1215900,10926800,2111100,28449715,84550500.0,4431200,4728200,10873200.0,16916700,6532400.0
2014-05-07,282864400,4990200,7061100,2823900,140304000,2900600,1155100,611700,9113900,3399800,2950600,9039300.0,38895200,5436000,4657658,11906800,1289200.0,5074599,14664700,61486000.0,2647137,3996766,24692800,18502600,11115600,1590300,1173300,4322600,3716600,78587000.0,2677246,24009575,41744500,25680900.0,5605400,293900000,12570400,5500600,51703338,,8794700,866000,10959800,1184700,26833508,152689500.0,4491500,6383500,14732000.0,18258600,6810600.0
2014-05-08,230297200,3962800,3824900,4161900,76964000,2988700,2618500,581900,7816600,3118400,2556900,6499300.0,32181400,5009800,4244933,9257700,1254600.0,4358304,13777000,49040000.0,2327849,2543767,24166900,16090800,8538700,989500,1024700,3384500,3215800,61251000.0,2319522,15061227,32120400,21168700.0,7965200,432728000,10212900,3507900,38042444,,7434600,1993500,7531400,1485300,48291708,300849000.0,6113600,4943100,14613600.0,14461800,2687200.0
2014-05-09,291597600,4409000,3607800,3487800,81260000,2543800,1192700,524400,6987200,2761800,1954600,5307000.0,22593900,4826100,6367177,5376600,1405100.0,3638629,9017400,45224000.0,1921605,2365634,20324400,12366500,8516400,652900,837900,3649400,3686000,52584000.0,2503228,12979480,29647600,17968300.0,4817000,539532000,10262400,3330100,41102100,,5965900,1613600,6623200,1745100,19880522,127428000.0,5549800,3465600,11795600.0,14689200,3339700.0
2014-05-12,213208800,4013200,2863600,3554700,74592000,3288500,777600,694200,8001200,3664200,1940500,6558300.0,40216100,4914700,4120700,5704400,2331200.0,4947545,11254300,38968000.0,2499660,3951160,20607800,12825500,8906000,587500,1051900,3817400,3097000,48575000.0,3554632,8473080,22782600,21395500.0,6636400,299856000,18751400,3218600,22824054,,6632100,854900,7227200,1830000,31752300,105034500.0,6529000,3110900,8732800.0,17999400,1971000.0
2014-05-13,159737200,6265300,2938400,3676800,70198000,3132200,593800,595000,4637000,3951500,1229400,5321200.0,57933100,4415200,4225889,5274700,994900.0,4274005,8515500,40240000.0,2640110,2329024,20525000,12310700,11579600,630700,968400,3955400,3612700,48525000.0,2027698,9389032,27004800,20832000.0,4530200,221104000,10319200,2259400,27706920,,5854300,783200,5803000,1165800,45350045,106458000.0,8041500,3059000,7137600.0,13091100,1932200.0
2014-05-14,166404000,7183100,2497800,2991500,66466000,2883900,638400,474900,6290400,3082300,1255300,3277300.0,59330100,4961400,4600972,6192000,766000.0,4327986,10735800,25618000.0,2765874,5493069,17811900,10325800,10036100,561300,1165600,3826300,2821100,47429000.0,2527626,8171780,18818700,19891900.0,6281200,214320000,14015200,2726300,28226858,,8228200,1099200,8585000,1560300,32013658,81100500.0,6239800,2635300,6838000.0,16824900,2253600.0
2014-05-15,230846000,8821600,5699200,2785400,85902000,3596800,859200,662500,28559000,5151000,1883200,4762400.0,120944500,5939500,4534019,7687700,1057700.0,7049252,12705000,36658000.0,5226620,4395501,31752700,19763000,12379200,788100,1061100,3810800,4631500,56814000.0,2856526,9346588,37793200,23370200.0,6039800,325896000,19267000,3877100,28286093,,10423100,973500,9124600,1466200,26926850,90606000.0,8456000,3075200,12685200.0,39107400,3104500.0
2014-05-16,276256400,11024400,3651200,4193600,72736000,2963300,790700,544600,11150900,4403300,2145300,4646100.0,40477000,6435100,4773411,5823700,2583400.0,6018002,10525700,38154000.0,3716712,4131177,30017200,19992400,13823900,775700,1739200,5081000,3945700,47933000.0,2274433,9496976,29867100,19072200.0,5376800,283960000,15497400,3672600,37632332,,8376800,631700,9294800,1499800,31800891,67315500.0,6593500,2974600,12279600.0,21731400,3058700.0
2014-05-19,317755200,6464500,2817600,3652400,45684000,2103100,777900,402100,7059300,3924300,2212800,4816200.0,39388900,4042300,3521252,4896900,2318800.0,3782981,10159200,39530000.0,2985516,3421152,22679600,12068900,7559500,609200,1460200,3859800,3556200,43034000.0,1828923,7880226,24537400,25393200.0,4682200,360076000,11929700,4201400,43203882,,5427200,1658900,6745000,867300,102751933,68575500.0,4692100,2149100,7039600.0,18393900,3671100.0
2014-05-20,234836000,5438900,1865300,3234200,81914000,2995800,636500,437400,7332800,9277600,2126900,10653800.0,56321600,4044400,3470368,6023200,923800.0,4898781,10553900,48506000.0,2897617,3165719,22292600,16888200,9639500,717900,907600,3123700,6871400,53931000.0,2206740,8232983,21320900,28828100.0,5921400,256200000,10580200,4510200,26215299,,8434000,745700,8699800,1039200,52932196,83191500.0,4440100,2806500,8740000.0,22310100,2538700.0
2014-05-21,196859600,4352500,1414100,2805100,68176000,2476100,686300,450200,5162400,5460200,1712700,20536600.0,65262600,4758700,4682802,4736400,829000.0,3639881,9042000,31294000.0,2842759,3125448,18721300,13210200,8607300,684200,859500,2735600,3348700,58992000.0,1962636,6970143,22398700,39939900.0,4671800,216712000,11151700,2647100,22601765,,7671500,572000,6089200,621500,43272027,79281000.0,3993300,2401200,9096400.0,17112300,2421900.0
2014-05-22,200760000,3800900,1814700,2582700,51536000,2370700,560200,410600,8124200,3112300,1059900,13735500.0,26751000,3262700,10091369,4652000,761900.0,3261117,10879000,42994000.0,2496409,2320028,15926500,11800900,8430400,522800,823200,3376000,2511500,54200000.0,1853920,7522544,20201800,33222700.0,4866400,130364000,12276200,2970600,22610303,,6303800,829000,7359600,1039200,23866689,93217500.0,4279700,3146900,16870000.0,15731100,4522700.0
2014-05-23,232209600,3521800,2281900,2812200,61058000,1956200,527400,358100,4333600,2888600,1100300,6646200.0,27778000,3808100,3225471,4580300,663500.0,3095106,13588000,53450000.0,1954856,2680793,17172200,10876500,6255200,501600,1663400,4174300,1890500,38294000.0,1446442,6343544,18020000,22122100.0,7335200,182656000,12044200,2750700,19955909,,4580600,648200,7166400,608000,23002911,60102000.0,3864500,2251500,11117600.0,11110800,4085500.0
2014-05-27,348866000,4711800,2150600,2513900,97242000,3085500,1348700,464000,5876300,3443400,2583900,5931300.0,32365700,4283300,3817331,5197700,830900.0,3822230,10994500,43716000.0,1888565,5014315,27271900,14503700,11282900,674100,1294500,5093200,2302500,55682000.0,1808711,7652286,26160600,26735100.0,6698000,209680000,12680200,4400100,28383588,,8079500,714200,10100400,1320400,29727375,80116500.0,4594900,2645500,9676800.0,16112400,2395700.0
2014-05-28,315481600,3681300,2198400,2261700,54520000,2609400,894800,623000,4861200,3353300,2388800,5945800.0,28650600,4702900,3337058,4652100,1179700.0,3798839,8522900,31632000.0,2148275,3892794,27150100,11374900,7536700,684900,1831500,8930700,2490100,47795000.0,1873056,7171569,25711500,19873700.0,4730000,224676000,11308800,4030700,28847242,,7659100,777900,8210000,1191100,27146899,82426500.0,3976400,2250900,7223200.0,15110700,5791000.0
2014-05-29,376474000,3225200,2061000,2123100,47310000,2234100,810500,406400,6091600,3071200,2976700,6813000.0,21642000,6255000,3536279,6522000,1162100.0,3135085,7904300,28222000.0,1653504,2886855,20638900,11741000,9867100,752900,1489200,4123700,1996600,42700000.0,1942424,8922358,19888200,22844500.0,3987600,171884000,9629500,4647300,25791485,,9704000,783700,6448000,760900,18756314,55387500.0,2975300,3526800,5260400.0,12010500,2610800.0
2014-05-30,564020800,5898500,2444300,2251900,85204000,2760300,906100,365100,8671900,5939300,2622400,9683400.0,29368700,5174700,5062200,6352400,824000.0,3950725,11058500,37434000.0,2530289,4833043,43641000,11991900,10446100,1097500,2121200,4232800,2881300,45253500.0,4674566,12071912,34567600,29248800.0,5192400,239128000,13496500,5181600,27658119,,7337000,383400,6879200,1215200,21402063,83716500.0,4576100,5139900,6136400.0,17894400,3076700.0
2014-06-02,369350800,3364200,1427700,2741200,44068000,2629900,519600,404200,11301200,3747000,1082100,4070400.0,20393300,3689800,2714103,3933800,846300.0,3573025,7598000,33210000.0,1737731,3347723,20264900,9440000,7472100,1066100,1012600,3001400,1925500,35996000.0,2012031,6733924,18504300,20480600.0,3809600,181500000,11284900,2876100,21079051,,7238400,537200,5926200,863800,21478722,70021500.0,3379700,1986400,6364000.0,13171200,3561300.0
2014-06-03,292709200,3774900,3010200,2474100,47584000,2468800,625800,719300,5808800,3643600,1127400,5793700.0,23339100,3563800,3083681,4541400,502900.0,3889753,8249600,40626000.0,2913561,2632887,33256300,9131500,10493100,962400,850900,3363500,3738700,32217000.0,2465793,7417849,18068900,17133200.0,6793400,243212000,10968400,5174700,25506695,,7554500,430300,6764400,1136400,29475285,57912000.0,3955200,2841100,9011600.0,21640800,3323000.0
2014-06-04,335482000,3664300,2675600,3047900,42142000,2601900,674700,558200,23023400,2879900,1293000,4712800.0,20635100,3285500,3674350,5800100,1029200.0,4166940,9055500,34582000.0,2406937,2486133,21612500,9727800,7864700,506300,871300,3589200,12427300,36514000.0,1597497,7205419,23209000,17432800.0,7356800,161236000,8936300,3872400,24670767,,6658500,1367500,6495800,831400,35623544,51411000.0,3497700,3552900,12589600.0,18599700,3349900.0
2014-06-05,303805600,3824200,2041900,3116000,155934000,3489900,686500,566400,16331100,5389200,2614300,5410000.0,23320300,4220600,4396841,5956000,842700.0,5225191,8423500,35868000.0,3507769,2983401,26546200,16803400,10131700,670700,996100,2407800,7570500,47352000.0,1844591,8007349,31865200,18930800.0,7326400,188696000,10647800,2937800,20402910,,9176200,593700,5187400,1112200,29479257,60819000.0,4038200,3453700,6597600.0,14087400,2784700.0
2014-06-06,349938400,3536400,3623500,2551800,104880000,2710900,631800,457000,7642700,4299600,1664800,3153900.0,22485100,4295400,4160573,5302800,891200.0,7039591,9104500,34804000.0,2911463,3448348,34795600,15399800,8760600,659100,891000,2955500,3485700,42442000.0,2115365,7024954,24060500,15730400.0,6637600,161052000,11447800,3675400,28265223,,6387900,1112400,6204800,945800,22681047,46107000.0,2965800,3286600,10002400.0,12566700,2524200.0
2014-06-09,301660000,3444900,1339800,2900100,64244000,2585000,590700,401500,11932200,3900400,1623100,3931400.0,18818400,3657700,4577761,5667600,683500.0,5901444,23319200,30594000.0,2807621,2853906,39933000,11999700,7316400,698500,1351000,3802600,2859200,37617000.0,2153876,8470879,15019200,16678900.0,5028600,247456000,10307400,2280100,25732883,,5181500,544400,5701000,969800,23382237,42085500.0,4376700,2801700,5516400.0,16642800,3189400.0
2014-06-10,251108000,5057600,1558800,1912800,73268000,2370200,588200,392700,8838900,4752700,1089100,6589800.0,36582000,5869400,2077162,4632600,660600.0,4557681,11293800,29676000.0,2764406,4346025,34256900,11609200,9168600,671800,1002700,5961200,3030600,69338000.0,2033200,8031558,15117700,22920100.0,5150200,217608000,13457200,3420600,19195764,,8582900,697100,6641000,1221800,23427121,52720500.0,2697000,2459200,6835600.0,10097100,4639800.0
2014-06-11,182724000,5940000,1607900,2178400,88736000,5558000,747800,408200,9220700,2738800,1117100,4151400.0,36170300,4570900,2909604,4300900,594800.0,5158544,11865400,22580000.0,2162016,4248538,27747700,14232200,9648600,614700,1297500,6606100,3126800,44242000.0,1781920,12258246,18040000,13745900.0,9250000,266228000,9622700,3747600,19755649,,7404600,298900,7510800,832000,21620390,59662500.0,3333300,2733500,6758000.0,13389900,3600700.0
2014-06-12,218996000,6510800,1940100,1802900,85526000,3826100,965800,519900,7207600,3408600,1423400,3626800.0,26900400,6815800,3980397,7231400,685500.0,5371505,7080000,30930000.0,2597209,4628864,31211400,11670200,11583600,680000,857100,5609100,3518600,55730000.0,2199922,10022967,29818900,15803200.0,6330600,337148000,11060900,3856200,25420477,,7524900,882600,7193800,1318600,25238618,89905500.0,5782600,2560000,6218000.0,16009800,4298500.0
